category,player_id,gender,country,debut_year,birth_year,birth_month,nr_youth_years,nr_youth_championships,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20
senior,1313,women,Lithuania,2008,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1320,men,Lithuania,2018,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1321,men,Lithuania,2014,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1326,men,Lithuania,2014,1989,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1327,men,Luxembourg,2006,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1329,men,Luxembourg,2008,1989,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1331,men,Luxembourg,2009,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1335,women,Malta,2005,1988,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1336,men,Malta,2005,1988,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1337,women,Malta,2005,1988,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1338,women,Montenegro,2010,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1343,women,Netherlands,2011,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1347,women,Netherlands,2008,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1355,men,Netherlands,2012,1989,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1360,men,Netherlands,2010,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1363,women,North Macedonia,2005,1988,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1366,men,North Macedonia,2013,1989,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1368,men,North Macedonia,2011,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1370,men,North Macedonia,2016,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1372,men,North Macedonia,2010,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1377,women,North Macedonia,2005,1989,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1378,women,Poland,2011,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1390,men,Poland,2015,1989,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1394,men,Poland,2014,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1399,men,Poland,2012,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1430,men,Romania,2017,1989,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1452,women,Russia,2014,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1472,women,Serbia,2012,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1474,women,Serbia,2017,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1475,women,Serbia,2010,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1479,men,Serbia,2009,1989,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1490,women,Slovakia,2013,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1497,women,Slovakia,2012,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1498,men,Slovakia,2009,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1500,men,Slovakia,2013,1989,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1516,women,Slovenia,2008,1992,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1518,women,Slovenia,2009,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1521,women,Slovenia,2009,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1523,women,Slovenia,2010,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1524,men,Slovenia,2011,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1537,women,Spain,2016,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1548,men,Spain,2008,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1552,men,Spain,2013,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1554,men,Spain,2019,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1562,women,Sweden,2010,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1566,women,Sweden,2010,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1595,men,Turkey,2012,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1603,men,Ukraine,2016,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1607,women,Ukraine,2009,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1608,women,Ukraine,2009,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1609,women,Ukraine,2010,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1613,women,Ukraine,2016,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1622,men,Austria,2014,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1627,men,Austria,2012,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1629,men,Austria,2014,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1631,men,Austria,2009,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1633,men,Austria,2012,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1634,women,Belarus,2009,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1635,women,Belarus,2016,1992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1653,women,Belgium,2011,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1654,women,Belgium,2010,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1655,women,Belgium,2009,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1669,men,Belgium,2013,1990,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1673,women,Bosnia and Herzegovina,2009,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1679,women,Bosnia and Herzegovina,2009,1991,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1682,women,Bosnia and Herzegovina,2010,1991,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1684,women,Bosnia and Herzegovina,2009,1992,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1700,men,Bulgaria,2008,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1701,men,Bulgaria,2012,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1703,men,Bulgaria,2013,1989,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1704,men,Bulgaria,2011,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1711,men,Bulgaria,2010,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1716,men,Bulgaria,2018,1991,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1719,men,Croatia,2016,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1722,men,Croatia,2016,1989,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1725,women,Croatia,2013,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1726,women,Croatia,2016,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1735,men,Croatia,2013,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1747,men,Czech Republic,2009,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1754,women,Czech Republic,2018,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1761,women,Czech Republic,2017,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1766,men,Czech Republic,2008,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1768,men,Czech Republic,2008,1991,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1775,men,Great Britain,2018,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1776,women,Great Britain,2008,1989,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1780,women,Great Britain,2012,1989,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1787,women,Great Britain,2013,1992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1799,women,Estonia,2014,1991,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1801,men,Estonia,2012,1988,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1802,men,Estonia,2016,1988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1803,men,Estonia,2011,1988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1808,women,Estonia,2016,1992,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1815,men,Estonia,2011,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1840,men,Finland,2012,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1843,men,Finland,2012,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1852,men,France,2014,1988,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1870,men,France,2010,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1873,men,France,2020,1990,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1878,men,Georgia,2010,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1879,men,Georgia,2014,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1889,women,Germany,2012,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1900,women,Germany,2013,1991,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1906,women,Germany,2011,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1908,men,Germany,2013,1991,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1914,men,Germany,2014,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1919,women,Great Britain,2010,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1927,women,Greece,2013,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1939,men,Greece,2017,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1940,men,Greece,2012,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1941,men,Greece,2018,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1945,men,Greece,2011,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1948,women,Hungary,2011,1988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1952,women,Hungary,2008,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1956,men,Hungary,2014,1988,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1957,women,Hungary,2012,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1960,women,Hungary,2018,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1961,women,Hungary,2011,1991,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1975,men,Hungary,2009,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1978,women,Iceland,2015,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1982,women,Iceland,2016,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1983,women,Iceland,2015,1992,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,1989,men,Iceland,2014,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2024,women,Israel,2014,1989,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2035,women,Israel,2012,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2051,men,Italy,2009,1988,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2054,women,Italy,2010,1988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2060,men,Italy,2011,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2063,men,Italy,2012,1988,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2086,women,Latvia,2012,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2091,women,Latvia,2009,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2092,women,Latvia,2011,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2094,women,Latvia,2011,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2095,women,Latvia,2019,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2099,men,Latvia,2012,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2109,women,Lithuania,2010,1990,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2112,women,Lithuania,2012,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2114,women,Lithuania,2012,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2124,men,Lithuania,2013,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2130,men,Luxembourg,2006,1988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2133,men,Luxembourg,2008,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2135,women,Luxembourg,2007,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2136,women,Luxembourg,2008,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2137,women,Luxembourg,2008,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2138,women,Luxembourg,2006,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2140,women,Luxembourg,2008,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2143,men,Luxembourg,2006,1988,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2144,men,Luxembourg,2008,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2145,men,Luxembourg,2008,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2146,men,Luxembourg,2010,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2156,men,Luxembourg,2010,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2157,men,Luxembourg,2011,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2174,women,Netherlands,2009,1990,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2179,women,Netherlands,2012,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2181,women,Netherlands,2008,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2182,women,Netherlands,2010,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2200,women,North Macedonia,2014,1989,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2204,women,North Macedonia,2013,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2240,men,Poland,2011,1989,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2257,men,Poland,2014,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2259,men,Poland,2011,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2260,men,Poland,2018,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2263,women,Portugal,2015,1989,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2264,women,Portugal,2009,1989,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2265,men,Portugal,2014,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2266,women,Portugal,2011,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2268,women,Portugal,2011,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2270,women,Portugal,2015,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2271,women,Portugal,2016,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2272,women,Portugal,2011,1991,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2280,men,Portugal,2014,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2281,men,Portugal,2010,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2285,women,Romania,2008,1988,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2292,women,Romania,2016,1989,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2295,women,Romania,2015,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2304,men,Romania,2017,1990,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2307,men,Russia,2011,1988,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2312,women,Russia,2010,1989,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2322,women,Russia,2014,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2326,women,Russia,2015,1990,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2328,women,Russia,2016,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2331,women,Russia,2018,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2341,men,Russia,2013,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2342,men,Russia,2015,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2357,men,Serbia,2008,1988,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2358,women,Serbia,2008,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2359,women,Serbia,2010,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2366,women,Serbia,2012,1991,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2373,men,Serbia,2012,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2387,men,Slovakia,2011,1988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2388,women,Slovakia,2014,1990,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2390,women,Slovakia,2009,1988,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2394,men,Slovakia,2013,1988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2395,men,Slovakia,2014,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2397,women,Slovakia,2012,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2399,women,Slovakia,2010,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2408,men,Slovakia,2009,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2410,men,Slovakia,2012,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2412,men,Slovakia,2013,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2420,men,Slovenia,2016,1988,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2426,women,Slovenia,2008,1992,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2427,women,Slovenia,2009,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2429,women,Slovenia,2012,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2433,men,Slovenia,2016,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2434,men,Slovenia,2015,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2439,men,Spain,2017,1988,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2441,women,Spain,2012,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2445,women,Spain,2011,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2446,women,Spain,2014,1991,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2466,men,Sweden,2013,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2468,men,Sweden,2010,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2473,women,Sweden,2019,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2474,women,Sweden,2016,1992,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2477,women,Sweden,2010,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2483,men,Sweden,2016,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2489,women,Switzerland,2008,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2491,women,Switzerland,2008,1989,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2493,women,Switzerland,2008,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2504,women,Turkey,2010,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2507,women,Turkey,2009,1990,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2508,women,Turkey,2018,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2511,women,Turkey,2017,1991,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2514,men,Turkey,2012,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2518,men,Turkey,2015,1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2520,men,Ukraine,2015,1988,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2524,men,Ukraine,2012,1990,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2526,men,Ukraine,2008,1988,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2534,women,Ukraine,2009,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2539,women,Ukraine,2011,1991,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2540,women,Ukraine,2011,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2545,men,Ukraine,2016,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2552,men,Armenia,2018,1992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2577,men,Austria,2011,1991,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2586,men,Belarus,2016,1989,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2588,men,Belarus,2017,1991,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2593,men,Belarus,2013,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2611,women,Belgium,2010,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2622,women,Belgium,2009,1993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2626,men,Belgium,2012,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2627,men,Belgium,2016,1992,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2632,men,Belgium,2014,1989,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2638,women,Bosnia and Herzegovina,2011,1991,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2645,men,Bosnia and Herzegovina,2016,1991,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2648,men,Bosnia and Herzegovina,2010,1991,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2655,women,Bulgaria,2012,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2677,women,Bulgaria,2013,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2680,women,Bulgaria,2016,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2681,men,Bulgaria,2012,1989,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2686,men,Croatia,2015,1989,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2688,women,Croatia,2014,1991,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2708,women,Croatia,2014,1992,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2710,men,Croatia,2012,1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2717,men,Cyprus,2011,1991,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2727,men,Czech Republic,2014,1989,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2728,men,Czech Republic,2010,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2742,women,Czech Republic,2012,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2743,women,Czech Republic,2017,1992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2744,women,Czech Republic,2011,1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2750,women,Czech Republic,2017,1991,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2757,women,Denmark,2019,1990,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2760,women,Denmark,2019,1990,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2764,women,Denmark,2019,1992,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2768,men,Denmark,2009,1990,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2771,men,Denmark,2009,1989,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2773,men,Denmark,2009,1990,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2775,men,Denmark,2013,1990,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2778,men,Denmark,2007,1988,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2805,men,Great Britain,2016,1989,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2815,men,Estonia,2012,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2822,men,Estonia,2016,1991,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
senior,2823,men,Estonia,2010,1991,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
